year,Afghanistan,Africa Eastern and Southern,Africa Western and Central,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab World,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (excluding high income),Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (excluding high income),European Union,Faroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,IDA & IBRD total,IDA blend,IDA only,IDA total,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People's Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,Lower middle income,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Middle East & North Africa,Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (excluding high income),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Northern Mariana Islands,Norway,Not classified,OECD members,Oman,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (excluding high income),Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Viet Nam,Virgin Islands (U.S.),West Bank and Gaza,World,"Yemen, Rep.",Zambia,Zimbabwe
1960,7.282,6.72322577683399,6.45906325929944,6.455,7.503,,1.24,6.708,4.602,6.92532650587424,3.075,4.786,4.82,3.453,2.69,5.878,4.818,7.152,6.784,4.333,2.67,2.54,6.5,6.282,3.51,6.704,6.358,3.907,6.628,6.061,5.162,6.836,2.31,6.248,7.003,6.885,6.251,5.647,3.811,6.07197609196307,,5.814,2.49144571294748,6.25,2.27,4.697,4.451,6.735,6.792,6.08,6.085,6.712,7.691,2.232,4.129,4.801,3.512,2.09,2.57,6.828,6.866,7.555,6.16870586818746,4.55831210699097,4.86242135169216,4.84001822418188,6.721,6.794,6.634,5.653,6.483,1.98,6.752,6.88,2.59989361463269,2.83641239936955,3.11366132363764,3.93198979423666,2.57158562837622,3.418,6.461,2.72,5.60923497291159,2.85,5.888,4.422,6.246,2.942,2.37,6.847,3.012,2.23,2.345,6.743,5.906,6.955,6.112,5.921,6.372,6.208,6.70475505714655,2.9333004227099,7.458,5.067,2.02,4.96406299759291,5.2498109124194,6.60762606018416,6.6321082622644,6.62470715390715,4.29,5.921,5.547,7.301,5.3,3.78,2.875,3.866,2.4,5.58,2.0,7.669,4.53,7.632,6.553,3.568,5.949,6.359,7.162,5.376,6.292,4.37700447368093,5.86696138852306,5.95983035833396,5.94475628277957,1.94,6.64364125930004,5.818,5.819,6.391,7.373,1.57,2.56,5.50466396524737,6.47346369012146,6.23523274793058,2.29,4.933,7.3,7.029,6.407,6.804,7.004,3.62,8.234,6.354,6.167,6.763,6.686,6.94214579801237,7.00579652242489,7.00579652242489,5.43437105013701,3.328,,6.827,3.498,7.04,6.315,5.983,6.205,5.269,6.03,3.12,6.278,4.24,7.159,7.53,6.364,3.66810810977974,3.967,,2.85,,3.29029447673218,7.247,4.54240633607151,6.76720591185354,6.8,2.84,5.844,6.018,6.5,6.941,7.148,2.98,3.16,2.8996032760818,6.56528992150228,4.796,6.647,2.34,2.52,8.187,7.646,1.26,6.242,7.626,6.996,2.113,4.5,6.175,5.76,4.202,3.04,2.185,5.08070599469981,6.97,7.25,6.159,6.08486993612356,6.08486993612356,6.721,2.86,5.465,7.169,6.967,5.948,7.286,6.60881726037329,6.60881726037329,6.60881726037329,6.647,6.608,2.17,2.44,7.485,6.547,6.725,6.248,6.319,6.717,6.885,5.345,6.942,6.383,6.59,5.79,4.778,6.936,2.24,6.718,2.69,3.654,4.86433147184277,2.827,6.613,6.863,6.358,6.28,5.445,6.778,4.68998158747913,7.938,7.115,7.22
1961,7.284,6.74212391533005,6.47209862023661,6.353,7.564,,1.24,6.79,4.559,6.97349319481517,3.069,4.67,4.655,3.54,2.78,5.937,4.866,7.123,6.831,4.313,2.59,2.63,6.48,6.402,3.483,6.698,6.335,3.826,6.597,6.044,4.961,6.771,2.29,6.286,7.023,6.922,6.122,5.705,3.753,5.96987199282869,,5.828,2.39780192505265,6.268,2.377,4.655,3.863,6.712,6.849,6.107,6.093,6.651,7.72,2.218,4.265,4.661,3.619,2.11,2.55,6.829,5.278,7.487,6.17904848035234,4.16513400814743,4.40509188598699,4.38488064520819,6.7,6.779,6.674,5.661,6.474,1.98,6.774,6.877,2.63013700796669,2.82907085750665,3.05896246189721,3.91651795934464,2.57125628862111,3.418,6.281,2.72,5.631577897764,2.87,5.887,4.504,6.228,2.943,2.45,6.886,3.177,2.13,2.345,6.627,5.942,6.933,6.126,5.931,6.305,6.2,6.7241861053792,2.91519663769205,7.448,5.168,1.94,4.7603754016622,5.08723669082731,6.62169631212225,6.64726724713217,6.63953527508777,3.88,5.937,5.57,7.227,5.8,3.78,2.772,3.858,2.44,5.446,1.96,7.769,4.486,7.718,6.625,3.261,5.81,6.35,7.211,5.434,6.31,3.99703603357811,5.85983169560085,5.95877345960791,5.93512901263786,1.94,6.66563809427231,5.809,5.811,6.446,7.446,1.57,2.53,5.32803309995541,6.45040230882559,6.21796505891623,2.33,4.731,7.301,7.069,6.362,6.841,7.004,3.27,8.266,6.401,6.178,6.777,6.697,6.96980821691633,7.03666148507226,7.03666148507226,5.24575447965246,3.229,,7.007,3.481,7.072,6.379,5.982,6.272,5.289,6.063,3.22,6.144,4.31,7.149,7.512,6.353,3.63199175178973,3.809,,2.94,,3.29207693292936,7.248,4.53120885777645,6.68180901492016,6.8,2.84,5.865,6.074,6.489,6.923,7.087,2.83,3.21,2.89736420614514,6.60409793508261,4.51,6.659,2.17,2.45,8.194,7.641,1.26,6.263,7.634,7.038,2.073,4.5,6.205,5.41,4.11,2.96,2.27,5.04755494365646,6.97,7.252,6.138,6.10095675751825,6.10095675751825,6.733,2.77,5.331,6.924,6.931,5.957,7.227,6.62550646502291,6.62550646502291,6.62550646502291,6.628,6.594,2.21,2.52,7.431,6.661,6.754,6.262,6.273,6.753,6.844,5.301,6.97,6.352,6.689,5.777,4.715,6.968,2.17,6.678,2.78,3.62,4.54647756344247,2.846,6.752,6.818,6.298,5.476,4.893,6.778,4.56891986473948,7.963,7.169,7.233
1962,7.292,6.76234266665617,6.49239470136811,6.207,7.607,,1.24,6.872,4.547,7.06816251480599,3.106,4.521,4.471,3.442,2.8,5.961,4.799,7.096,6.865,4.269,2.5,2.59,6.46,6.457,3.443,6.692,6.309,3.737,6.571,5.995,4.762,6.683,2.24,6.322,7.038,6.953,5.996,5.766,3.681,5.89797548808623,,5.851,2.30721911305374,6.285,2.459,4.602,6.085,6.663,6.897,6.132,6.099,6.543,7.75,2.196,4.421,4.519,3.51,2.12,2.55,6.836,5.21,7.404,6.18917142248355,5.53383772284172,6.07293855546287,6.02536985682707,6.676,6.755,6.682,5.673,6.496,1.95,6.794,6.875,2.63525119228871,2.80707600272297,2.99924097341963,3.89824424347006,2.55486950963015,3.418,6.085,2.68,5.68295752601042,2.89,5.889,4.587,6.213,2.937,2.44,6.947,3.517,2.16,2.345,6.442,5.914,6.89,6.14,5.941,6.226,6.194,6.74643653322321,2.8644550026992,7.443,5.145,1.79,5.50989070511617,5.71087199383054,6.64111312599675,6.6642040853115,6.65722417646554,3.98,5.953,5.589,7.224,6.869,3.92,2.661,3.85,2.46,5.378,1.98,7.847,4.404,7.803,6.557,3.412,5.624,6.331,7.252,5.484,6.313,5.28913745394025,5.84658906644071,5.95020619791458,5.91687628814009,1.91,6.68585778547772,5.797,5.805,6.504,7.551,1.57,2.45,6.01872092340901,6.4834034063064,6.26156348270997,2.37,4.533,7.303,7.097,6.292,6.906,7.019,3.24,8.285,6.434,6.124,6.8,6.7,7.04695184073412,7.12012852567227,7.12012852567227,5.98442328233024,3.043,,7.238,3.443,7.088,6.446,5.994,6.342,5.29,6.075,3.18,6.01,4.19,7.128,7.501,6.356,3.4808979970835,3.682,,2.91,,3.25678880098487,7.251,4.51321545472444,6.58052361363036,6.8,2.84,5.872,6.135,6.472,6.895,7.02,2.72,3.23,2.85940860006948,6.66886644016391,4.359,6.67,2.04,2.36,8.197,7.646,1.26,6.284,7.636,7.079,2.015,4.5,6.222,5.21,4.027,2.83,2.276,5.01243264442528,6.97,7.255,6.11,6.11648850549813,6.11648850549813,6.747,2.8,5.261,6.687,6.88,5.947,7.13,6.64614935173274,6.64614935173274,6.64614935173274,6.692,6.558,2.25,2.58,7.441,6.76,6.758,6.277,6.218,6.803,6.804,5.219,6.993,6.287,6.756,5.746,4.647,6.997,2.14,6.659,2.86,3.461,5.78419552235978,2.866,6.878,6.777,6.231,6.274,4.929,6.778,5.02870023166025,7.963,7.214,7.255
1963,7.302,6.7781328342706,6.50652816532602,6.047,7.649,,1.24,6.954,4.536,7.06315409593758,3.101,4.345,4.271,3.332,2.82,5.945,4.729,7.068,6.841,4.196,2.4,2.68,6.44,6.51,3.468,6.687,6.279,3.644,6.632,5.929,4.572,6.572,2.21,6.356,7.067,6.976,5.852,5.828,3.607,5.82534358127604,,5.868,2.31228523715785,6.301,2.515,4.536,7.513,6.584,6.939,6.157,6.147,6.389,7.781,2.171,4.559,4.381,3.494,2.31,2.67,6.837,5.272,7.303,6.19038496979411,6.39320242910856,7.12434155991051,7.061392829588,6.646,6.718,6.69,5.69,6.481,1.89,6.855,6.872,2.67309554774869,2.80248502386088,2.94363677110984,3.85504187030919,2.5882232650726,3.418,5.958,2.68,5.69108239987049,2.89,5.884,4.649,6.202,2.949,2.51,6.98,3.999,2.14,2.345,6.196,5.559,6.869,6.153,5.951,6.14,6.182,6.76660558445096,2.83292786492414,7.441,5.089,1.82,5.97707820465825,6.09720532804664,6.64150908949522,6.66709382079246,6.65936399833619,3.99,5.969,5.604,7.181,6.901,4.01,2.69,3.838,2.51,5.509,2.0,7.919,4.341,7.864,6.486,3.626,5.407,6.296,7.296,5.51,6.318,6.10701510547668,5.82248268497268,5.92689789567273,5.88440790288784,1.85,6.69096850962526,5.779,5.796,6.556,7.697,1.57,2.35,6.44617206037609,6.52271980500872,6.26913215044113,2.355,4.393,7.305,7.125,6.182,6.943,7.031,2.9,8.309,6.484,5.993,6.817,6.712,7.02684512883059,7.10005065445257,7.10005065445257,6.44049618878094,2.89,,7.383,3.368,7.0,6.492,5.991,6.402,5.284,6.065,3.19,5.9,4.05,7.108,7.489,6.349,3.34515450838301,3.611,,2.93,,3.23890853052753,7.256,4.46491830172997,6.50975255394468,6.8,2.84,5.865,6.153,6.447,6.858,6.947,2.7,3.12,2.83279017428049,6.69151051782221,4.525,6.688,2.01,2.27,8.198,7.656,1.26,6.306,7.654,7.12,2.029,4.5,6.261,5.16,3.918,2.92,2.269,4.95897063422695,6.965,7.258,6.077,6.12643365350001,6.12643365350001,6.763,2.88,5.211,6.735,6.821,5.94,7.022,6.66164995530712,6.66164995530712,6.66164995530712,6.75,6.497,2.33,2.65,7.441,6.844,6.77,6.291,6.155,6.85,6.774,5.058,7.009,6.223,6.788,5.719,4.578,7.023,2.06,6.619,2.88,3.319,6.5644904761697,2.884,6.808,6.729,6.155,6.385,4.648,6.778,5.31739792683643,7.981,7.249,7.253
1964,7.304,6.78782143731601,6.52552945628155,5.849,7.673,,1.24,7.036,4.484,7.05309784978593,3.08,4.15,4.059,3.146,2.79,5.888,4.639,7.061,6.837,4.094,2.31,2.71,6.42,6.565,3.232,6.682,6.245,3.538,6.688,5.818,4.376,6.44,2.19,6.419,7.09,6.989,5.862,5.89,3.456,5.7205733408022,,5.906,2.25951332971161,6.318,2.498,4.457,6.672,6.475,6.975,6.183,6.183,6.193,7.811,2.173,4.528,4.248,3.409,2.34,2.6,6.846,4.894,7.186,6.18727795124416,5.86845970918707,6.49777529888029,6.44441825664471,6.61,6.643,6.684,5.711,6.487,1.94,6.819,6.867,2.7258130744611,2.79236094826324,2.86830433059432,3.78929971434846,2.61640793238907,3.418,5.824,2.59,5.69679314179228,2.87,5.88,4.713,6.195,2.87,2.54,6.931,3.819,2.24,2.345,5.906,5.375,6.847,6.166,5.961,6.05,6.175,6.78086728141606,2.80310818536208,7.443,5.012,1.82,5.68005033051983,5.85461808566022,6.65512871757782,6.67263153853223,6.6673470330748,3.88,5.979,5.614,7.131,6.928,4.07,2.693,3.826,2.66,5.684,2.05,7.985,4.219,7.92,6.411,3.547,5.188,6.126,7.309,5.465,6.313,5.58731862447613,5.76462884440829,5.87440309448106,5.82907575139497,1.79,6.7030718285698,5.724,5.768,6.585,7.817,1.57,2.28,6.18491737613043,6.53167764495715,6.26734615693842,2.34,4.16,7.307,7.095,6.016,6.984,7.048,2.79,8.33,6.527,5.785,6.833,6.734,7.00157725959953,7.07405225133979,7.0740522513398,6.15910712005371,2.709,,7.451,3.268,6.969,6.517,5.991,6.433,5.302,6.065,3.17,5.7,3.8,7.069,7.48,6.362,3.21426385017375,3.56,,2.98,,3.22259738100081,7.263,4.42902923734696,6.43591795855537,6.8,2.84,5.808,6.191,6.415,6.81,6.867,2.57,3.21,2.81307374862094,6.71666270379508,4.108,6.694,1.96,2.18,8.198,7.667,1.26,6.327,7.672,7.157,1.995,4.5,6.294,4.97,3.829,2.89,2.305,4.9069328825617,6.964,7.261,6.03,6.13269570735573,6.13269570735573,6.781,3.01,5.135,6.661,6.758,5.933,6.928,6.67580112317968,6.67580112317968,6.67580112317968,6.803,6.412,2.47,2.66,7.469,6.911,6.775,6.248,6.084,6.873,6.734,4.851,7.015,6.134,6.787,5.655,4.509,7.053,1.96,6.573,2.93,3.19,6.08054481204114,2.863,6.823,6.683,6.071,6.285,5.016,6.778,5.13435424155138,8.038,7.274,7.261
1965,7.305,6.79976716248361,6.54102179915365,5.623,7.679,,1.24,7.116,4.416,7.0241557986507,3.062,3.988,3.842,2.977,2.7,5.792,4.542,6.996,6.83,3.963,2.27,2.61,6.4,6.606,3.074,6.679,6.208,3.439,6.687,5.675,4.215,6.297,2.09,6.471,7.113,6.993,5.823,5.949,3.115,5.61351850654377,,5.941,2.20531859864493,6.337,2.428,4.364,6.605,6.333,7.004,6.211,6.229,5.96,7.841,2.211,4.459,4.118,3.47,2.18,2.61,6.845,4.841,7.053,6.15732973935042,5.82105010241282,6.43783211132396,6.38581023049551,6.564,6.518,6.647,5.734,6.494,1.88,6.821,6.864,2.67484053067189,2.74785742194452,2.83540664347662,3.77420490465769,2.56272250617947,3.418,5.64,2.48,5.72078967906474,2.84,5.877,4.785,6.192,2.781,2.5,6.89,3.924,2.25,2.345,5.597,5.143,6.823,6.178,5.971,5.957,6.123,6.79537958743035,2.71397165798756,7.442,4.92,1.82,5.63163483069612,5.8157786714221,6.66656769112715,6.67325374423526,6.67123616968218,3.73,5.941,5.616,7.106,6.945,4.04,2.663,3.814,2.6,5.747,2.14,8.078,4.111,8.028,6.363,3.556,4.995,5.927,7.325,5.411,6.316,5.52226716361428,5.68686898046746,5.79653563084391,5.75016249515009,1.74,6.71149855725492,5.647,5.782,6.617,7.912,1.57,2.23,6.14411314973162,6.55159196760479,6.23506354961339,2.42,3.838,7.308,7.108,5.829,7.016,7.082,2.52,8.344,6.589,5.51,6.819,6.733,6.96478004042928,7.0368509175005,7.03685091750049,6.11376888327622,2.685,,7.482,3.164,6.93,6.546,5.994,6.461,5.294,6.029,3.04,5.6,3.54,7.034,7.466,6.367,2.93158354188032,3.516,,2.94,,3.13096523815593,7.271,4.36343149193697,6.33179943032009,6.8,2.84,5.728,6.203,6.356,6.75,6.781,2.52,3.15,2.72074425670085,6.74202270997729,4.044,6.716,1.91,2.13,8.198,7.651,1.26,6.349,7.658,7.19,2.055,4.5,6.311,4.66,3.729,2.78,2.432,4.83050553582728,6.951,7.261,5.967,6.09962664033207,6.09962664033207,6.8,2.94,5.004,6.535,6.688,5.916,6.823,6.68968586944789,6.68968586944789,6.68968586944789,6.849,6.304,2.39,2.59,7.514,6.962,6.777,6.192,6.008,6.902,6.662,4.59,7.1,6.033,6.756,5.603,4.426,7.085,1.99,6.522,2.86,2.913,6.02570425269991,2.84,6.81,6.642,5.977,6.156,5.113,6.778,5.08603045314794,8.067,7.291,7.258
1966,7.32,6.81022129628428,6.5647142388523,5.465,7.672,,1.24,7.194,4.322,7.00263156839778,3.048,3.829,3.625,2.881,2.66,5.663,4.438,6.922,6.824,3.807,2.29,2.52,6.379,6.638,2.826,6.674,6.168,3.308,6.692,5.529,4.097,6.156,2.03,6.527,7.135,6.99,5.769,6.004,2.749,5.53038061516265,,5.983,2.12722121908447,6.362,2.34,4.259,6.307,6.159,7.027,6.237,6.267,5.697,7.868,2.193,4.378,3.983,3.395,2.02,2.62,6.854,5.858,6.949,6.11336956796497,5.56518612170175,6.20194302443376,6.15764111123333,6.507,6.433,6.575,5.756,6.497,1.87,6.815,6.867,2.65665664577678,2.71343069865943,2.79510482722116,3.74245041241886,2.52864857559398,3.418,5.447,2.41,5.74139110425749,2.8,5.856,4.861,6.183,2.729,2.53,6.875,3.349,2.32,2.345,5.3,5.185,6.799,6.19,5.982,5.86,6.071,6.81392327987076,2.57036260741348,7.384,4.459,1.89,5.499024980442,5.70672204603785,6.66862615418963,6.67358188956985,6.67208673546823,3.59,5.881,5.601,7.075,6.97,3.94,2.588,3.802,2.58,5.83,1.58,8.091,4.008,8.056,6.308,3.709,4.81,5.737,7.343,5.301,6.307,5.32417540428036,5.59873919453061,5.71023916923736,5.66264403120315,1.76,6.71972181019191,5.57,5.77,6.628,7.994,1.57,2.22,6.02771803908818,6.59481417841486,6.18615998997601,2.34,3.473,7.307,7.161,5.627,7.095,7.099,2.33,8.356,6.642,5.187,6.79,6.78,6.93382674435142,7.00448280922397,7.00448280922397,5.98563707589971,2.657,,7.545,3.051,6.895,6.592,5.956,6.488,5.213,6.001,2.9,5.385,3.41,6.988,7.481,6.386,2.72361590959232,3.432,,2.9,,2.97466130647009,7.277,4.29455416379051,6.22549928107788,6.8,2.84,5.649,6.232,6.258,6.68,6.667,2.34,3.16,2.56429469060906,6.77010545257926,3.817,6.736,1.9,2.1,8.198,7.625,1.26,6.371,7.655,7.217,1.998,4.5,6.345,4.46,3.621,2.66,2.465,4.756443352682,6.941,7.257,5.907,6.05033159667546,6.05033159667546,6.819,2.91,4.884,6.273,6.607,5.892,6.71,6.70610937531015,6.70610937531015,6.70610937531015,6.902,6.182,2.37,2.5,7.554,6.999,6.791,6.108,5.932,6.935,6.596,4.292,7.052,5.925,6.703,5.59,4.349,7.116,2.02,6.494,2.78,2.721,5.84071143557632,2.819,6.66,6.613,5.87,5.968,4.568,6.778,4.96990726413828,8.127,7.304,7.24
1967,7.339,6.81853560078937,6.58933266903939,5.404,7.667,,1.24,7.267,4.178,6.97621459327257,3.039,3.731,3.417,2.848,2.62,5.377,4.368,6.828,6.854,3.637,2.26,2.41,6.358,6.65,2.645,6.669,6.127,3.171,6.678,5.368,4.009,6.026,2.02,6.585,7.156,6.982,5.712,6.058,2.528,5.38591417227965,,6.015,2.47937578266145,6.393,2.256,4.144,5.806,5.957,7.044,6.268,6.29,5.416,7.893,2.107,4.294,3.836,3.324,1.91,2.35,6.846,5.138,6.755,6.07154172469246,5.31817979039897,5.81755724674837,5.78695354014465,6.436,6.357,6.49,5.776,6.504,1.9,6.751,6.88,2.61195941424479,2.71473819741939,2.85354806015944,3.69067213823669,2.5869094104177,3.418,5.238,2.32,5.75244890346289,2.75,5.827,4.919,6.206,2.732,2.48,6.91,2.898,2.45,2.345,5.04,4.799,6.754,6.202,5.994,5.756,6.027,6.83498131751081,2.60378562646088,7.334,4.043,2.01,5.3143000638069,5.55580821865045,6.66862254187574,6.6862015916482,6.68089835692052,3.28,5.825,5.577,7.051,6.997,3.84,2.497,3.79,2.5,5.847,2.23,8.107,3.877,8.046,6.146,4.05,4.634,5.777,7.32,5.201,6.306,5.04277158196246,5.49794689464356,5.61075415572085,5.5618623190814,1.8,6.7358703538087,5.485,5.759,6.65,8.024,1.57,2.23,5.85126512106124,6.66006085799917,6.14623406646423,2.24,3.086,7.304,7.22,5.422,7.18,7.129,2.24,8.34,6.673,4.847,6.753,6.815,6.90047672623968,6.97058608648203,6.97058608648202,5.79159132634854,2.629,,7.529,2.909,6.844,6.625,5.923,6.51,5.074,5.98,2.81,5.17,3.35,6.953,7.49,6.401,2.55521992036316,3.332,,2.81,,2.98781580099901,7.282,4.22814746974313,6.11241962689296,6.8,2.84,5.546,6.242,6.134,6.6,6.539,2.33,3.16,2.57916956067206,6.79450187942424,3.569,6.674,3.66,2.04,8.201,7.612,1.26,6.394,7.658,7.237,1.975,4.5,6.383,3.91,3.522,2.48,2.37,4.67090214757786,6.94,7.248,5.852,6.00934891808759,6.00934891808759,6.838,2.94,4.855,5.865,6.508,5.864,6.594,6.7216591358877,6.7216591358877,6.7216591358877,6.941,6.053,2.28,2.39,7.583,7.024,6.798,6.01,5.858,6.959,6.59,4.061,6.955,5.796,6.635,5.581,4.223,7.148,2.01,6.492,2.68,2.558,5.53687520861457,2.784,6.567,6.592,5.748,5.883,4.866,6.778,4.86638826198622,8.166,7.317,7.215
1968,7.363,6.8287904008458,6.61212990953718,5.338,7.655,,1.24,7.332,4.014,6.94611464232318,3.027,3.622,3.226,2.888,2.58,5.222,4.28,6.703,6.85,3.46,2.22,2.31,6.337,6.683,2.525,6.664,6.086,3.047,6.668,5.202,3.946,5.912,2.27,6.645,7.18,6.97,5.648,6.108,2.386,5.25534235405873,,6.06,2.45641745773514,6.432,2.176,4.025,6.508,5.737,7.055,6.298,6.327,5.028,7.912,2.026,4.212,3.675,3.267,1.84,2.12,6.852,4.964,6.548,6.02164628338486,5.73080117987309,6.32564162313875,6.2841812421952,6.351,6.286,6.386,5.791,6.503,2.03,6.757,6.903,2.54256348607286,2.65859535706556,2.81356299115824,3.64711284650004,2.52372677159747,3.418,5.03,2.14,5.76501869426758,2.69,5.793,4.984,6.221,2.679,2.38,6.911,2.802,2.42,2.345,4.835,4.555,6.706,6.214,6.008,5.642,5.974,6.85691081480335,2.53018607063229,7.289,3.76,2.06,5.51446873226411,5.72006773420702,6.66558403541556,6.68613149860679,6.67993165627208,3.06,5.76,5.54,6.974,7.046,3.77,2.433,3.786,2.46,5.817,2.13,8.12,3.681,8.038,5.971,3.872,4.489,5.745,7.26,5.088,6.298,5.42736854545706,5.39034357605327,5.50311711271671,5.45330928768865,1.83,6.74517238361591,5.382,5.745,6.657,8.045,1.57,2.24,6.03029256607904,6.67045686673612,6.10540634563535,2.12,2.677,7.297,7.276,5.284,7.223,7.152,2.12,8.315,6.676,4.516,6.707,6.86,6.85561822865223,6.92364126266887,6.92364126266887,5.98332696687156,2.597,,7.517,2.811,6.782,6.668,5.874,6.535,4.938,5.969,2.72,4.88,3.34,6.907,7.497,6.42,2.45668259051196,3.219,,2.75,,2.90907363306096,7.286,4.19571062032349,5.97829513648938,6.8,2.84,5.432,6.252,6.01,6.513,6.409,2.24,3.12,2.50070000823009,6.82155968094506,3.381,6.613,3.63,1.99,8.207,7.592,1.26,6.419,7.627,7.251,1.939,4.5,6.385,3.53,3.426,2.39,2.253,4.60900864037704,6.917,7.231,5.782,5.95603205648244,5.95603205648245,6.855,2.87,4.682,5.498,6.387,5.842,6.449,6.73752315440158,6.73752315440158,6.73752315440158,6.971,5.922,2.07,2.29,7.601,7.035,6.835,5.888,5.788,6.976,6.371,3.921,6.835,5.749,6.56,5.597,4.125,7.187,1.998,6.497,2.6,2.464,5.89619311824502,2.771,6.404,6.54,5.614,6.029,4.744,6.778,4.97780988828015,8.196,7.332,7.193
